target_id	length	eff_length	est_counts	tpm
NM_001280678.1	552	305.492	188	53.397
NM_001281925.1	634	379.088	113.152	25.8989
NM_001285876.1	834	570.577	17.7302	2.69625
NM_001286187.1	1110	845.306	467.239	47.9605
NM_001290408.1	830	566.577	158	24.1968
NM_001291139.1	4671	4406.31	803	15.8125
NM_001291140.1	4671	4406.31	803	15.8125
NM_001291520.1	4282	4017.31	299.573	6.47032
NM_001293736.1	2063	1798.31	477.881	23.0577
NM_001301748.1	4136	3871.31	2129.43	47.727
XM_004600099.2	4960	4695.31	47	0.868546
XM_004600101.2	2089	1824.31	199.658	9.49614
XM_004600104.2	2631	2366.31	445.879	16.3495
XM_004600106.2	1814	1549.31	3799	212.761
XM_004600110.2	5382	5117.31	2716	46.0519
XM_004600111.2	7707	7442.31	303.503	3.53847
XM_004600112.2	2780	2515.31	657	22.6638
XM_004600113.2	6730	6465.31	471.085	6.32222
XM_004600116.2	4584	4319.31	5386	108.196
XM_004600117.2	5632	5367.31	406.99	6.5794
XM_004600118.2	3291	3026.31	48	1.37622
XM_004600119.2	4040	3775.31	470.42	10.8117
XM_004600122.3	1286	1021.31	322	27.3564
XM_004600124.2	2122	1857.31	0	0
XM_004600126.2	8802	8537.31	118.749	1.20689
XM_004600127.2	8714	8449.31	919.712	9.44473
XM_004600128.2	1680	1415.31	0	0
XM_004600129.2	3277	3012.31	348.162	10.0286
XM_004600134.2	3956	3691.31	1083	25.457
XM_004600135.2	2791	2526.31	395.843	13.5955
XM_004600136.2	2646	2381.31	417	15.1943
XM_004600137.2	2111	1846.31	289.568	13.6084
XM_004600138.2	5001	4736.31	781.004	14.3078
XM_004600140.2	6744	6479.31	26.0057	0.348256
XM_004600145.3	7206	6941.31	644.387	8.05499
XM_004600146.2	4518	4253.31	330.96	6.75162
XM_004600147.2	3462	3197.31	262.573	7.12566
XM_004600156.2	2914	2649.31	5	0.163756
XM_004600157.2	8233	7968.31	0	0
XM_004600158.2	8206	7941.31	0	0
XM_004600160.2	7984	7719.31	0	0
XM_004600162.2	7895	7630.31	1269	14.4304
XM_004600163.2	822	558.801	0	0
XM_004600165.2	3870	3605.31	420.118	10.1109
XM_004600170.2	2808	2543.31	3450	117.701
XM_004600171.2	7949	7684.31	30.2592	0.341674
XM_004600172.2	1592	1327.31	1154	75.4386
XM_004600174.2	915	650.918	3966.87	528.787
XM_004600175.2	5371	5106.31	678.018	11.5211
XM_004600178.3	4251	3986.31	50	1.08832
XM_004600179.2	4101	3836.31	2051	46.3886
XM_004600180.2	4123	3858.31	369	8.29829
XM_004600189.2	589	337.827	1530	392.967
XM_004600194.3	3168	2903.31	1099.48	32.8588
XM_004600197.2	971	706.449	2	0.245645
XM_004600198.2	4479	4214.31	355	7.30906
XM_004600201.2	825	561.633	211.501	32.6753
XM_004600205.3	803	540.019	4428.21	711.504
XM_004600206.3	1632	1367.31	1825	115.813
XM_004600208.2	1445	1180.31	63.5209	4.66962
XM_004600210.2	823	559.689	32	4.96092
XM_004600212.2	2583	2318.31	195.756	7.32661
XM_004600213.2	2449	2184.31	951.569	37.7995
XM_004600214.3	3219	2954.31	6086.57	178.762
XM_004600215.2	6567	6302.31	0	0
XM_004600216.3	1298	1033.31	1106	92.8721
XM_004600219.3	5369	5104.31	2194.95	37.3118
XM_004600220.2	2387	2122.31	1219	49.8373
XM_004600221.3	1614	1349.31	161.901	10.4111
XM_004600222.3	1614	1349.31	14.2246	0.914721
XM_004600223.2	1916	1651.31	1144.87	60.1574
XM_004600224.3	1780	1515.31	0	0
XM_004600225.2	8247	7982.31	1697.45	18.4513
XM_004600226.2	3051	2786.31	1778.68	55.3895
XM_004600227.3	1474	1209.31	469.712	33.7019
XM_004600228.2	1637	1372.31	37.0792	2.34444
XM_004600229.2	4150	3885.31	389.228	8.69237
XM_004600230.3	661	403.856	891	191.43
