target_id	length	eff_length	est_counts	tpm
NM_001280678.1	552	305.143	17342	7260.72
NM_001281925.1	634	377.336	58.6793	19.8673
NM_001285876.1	834	565.022	4.63857	1.04882
NM_001286187.1	1110	838.497	511.608	77.9506
NM_001290408.1	830	561.022	92	20.9504
NM_001291139.1	4671	4399.5	360.5	10.4685
NM_001291140.1	4671	4399.5	360.5	10.4685
NM_001291520.1	4282	4010.5	131.118	4.17683
NM_001293736.1	2063	1791.5	188.84	13.4667
NM_001301748.1	4136	3864.5	1808.44	59.7854
XM_004600099.2	4960	4688.5	40	1.08996
XM_004600101.2	2089	1817.5	106.2	7.46509
XM_004600104.2	2631	2359.5	329.979	17.867
XM_004600106.2	1814	1542.5	2565	212.445
XM_004600110.2	5382	5110.5	2302	57.5474
XM_004600111.2	7707	7435.5	226.935	3.89921
XM_004600112.2	2780	2508.5	455	23.173
XM_004600113.2	6730	6458.5	374.825	7.41448
XM_004600116.2	4584	4312.5	4260	126.202
XM_004600117.2	5632	5360.5	303	7.2214
XM_004600118.2	3291	3019.5	60	2.53864
XM_004600119.2	4040	3768.5	176.168	5.97231
XM_004600122.3	1286	1014.5	246	30.9791
XM_004600124.2	2122	1850.5	12	0.82847
XM_004600126.2	8802	8530.5	23.8694	0.357479
XM_004600127.2	8714	8442.5	585.555	8.86096
XM_004600128.2	1680	1408.5	0	0
XM_004600129.2	3277	3005.5	235.298	10.002
XM_004600134.2	3956	3684.5	1487	51.5604
XM_004600135.2	2791	2519.5	388.888	19.7195
XM_004600136.2	2646	2374.5	311	16.733
XM_004600137.2	2111	1839.5	253.979	17.6393
XM_004600138.2	5001	4729.5	606.798	16.3913
XM_004600140.2	6744	6472.5	89.373	1.76408
XM_004600145.3	7206	6934.5	451.395	8.3162
XM_004600146.2	4518	4246.5	381.33	11.4724
XM_004600147.2	3462	3190.5	213.343	8.54289
XM_004600156.2	2914	2642.5	0	0
XM_004600157.2	8233	7961.5	0	0
XM_004600158.2	8206	7934.5	101.264	1.63049
XM_004600160.2	7984	7712.5	310.827	5.14882
XM_004600162.2	7895	7623.5	1592.91	26.6944
XM_004600163.2	822	553.358	0	0
XM_004600165.2	3870	3598.5	355.192	12.6103
XM_004600170.2	2808	2536.5	2523	127.077
XM_004600171.2	7949	7677.5	0.0337848	0.000562193
XM_004600172.2	1592	1320.5	806	77.9797
XM_004600174.2	915	644.171	2434.29	482.785
XM_004600175.2	5371	5099.5	412.104	10.3244
XM_004600178.3	4251	3979.5	36	1.15573
XM_004600179.2	4101	3829.5	1385	46.2053
XM_004600180.2	4123	3851.5	158	5.24097
XM_004600189.2	589	337.971	875	330.76
