target_id	length	eff_length	est_counts	tpm
NM_001280678.1	552	305.84	78	36.3555
NM_001281925.1	634	379.008	74.4876	28.0159
NM_001285876.1	834	567.934	25.569	6.41778
NM_001286187.1	1110	841.725	359.288	60.8473
NM_001290408.1	830	564.048	68	17.1855
NM_001291139.1	4671	4402.73	409.5	13.2587
NM_001291140.1	4671	4402.73	409.5	13.2587
NM_001291520.1	4282	4013.73	206.721	7.34186
NM_001293736.1	2063	1794.73	167.648	13.3158
NM_001301748.1	4136	3867.73	1674.15	61.7031
XM_004600099.2	4960	4691.73	61	1.85339
XM_004600101.2	2089	1820.73	93.1143	7.29022
XM_004600104.2	2631	2362.73	206.371	12.451
XM_004600106.2	1814	1545.73	2502	230.74
XM_004600110.2	5382	5113.73	2669	74.4012
XM_004600111.2	7707	7438.73	232.863	4.46242
XM_004600112.2	2780	2511.73	493	27.9797
XM_004600113.2	6730	6461.73	303.602	6.69769
XM_004600116.2	4584	4315.73	3521	116.3
XM_004600117.2	5632	5363.73	294.997	7.84007
XM_004600118.2	3291	3022.73	73	3.44265
XM_004600119.2	4040	3771.73	216.652	8.18827
XM_004600122.3	1286	1017.73	187	26.1927
XM_004600124.2	2122	1853.73	3	0.230698
XM_004600126.2	8802	8533.73	39.7786	0.664476
XM_004600127.2	8714	8445.73	429.691	7.2525
XM_004600128.2	1680	1411.73	2	0.201952
XM_004600129.2	3277	3008.73	208.748	9.89027
XM_004600134.2	3956	3687.73	1499	57.9445
XM_004600135.2	2791	2522.73	322.297	18.2119
XM_004600136.2	2646	2377.73	275	16.4869
XM_004600137.2	2111	1842.73	229.195	17.7302
XM_004600138.2	5001	4732.73	467.148	14.0706
XM_004600140.2	6744	6475.73	18.8345	0.414604
XM_004600145.3	7206	6937.73	339.364	6.97296
XM_004600146.2	4518	4249.73	421.738	14.1466
XM_004600147.2	3462	3193.73	147.973	6.60471
XM_004600156.2	2914	2645.73	1	0.0538796
XM_004600157.2	8233	7964.73	1.19581	0.0214023
XM_004600158.2	8206	7937.73	51.8345	0.930876
XM_004600160.2	7984	7715.73	102.222	1.88859
XM_004600162.2	7895	7626.73	1664.75	31.1157
XM_004600163.2	822	556.442	0	0
XM_004600165.2	3870	3601.73	355.91	14.0863
XM_004600170.2	2808	2539.73	2916	163.67
XM_004600171.2	7949	7680.73	0.0269496	0.000500171
XM_004600172.2	1592	1323.73	670	72.1516
XM_004600174.2	915	647.338	2730.86	601.364
XM_004600175.2	5371	5102.73	276.82	7.7333
XM_004600178.3	4251	3982.73	43	1.53906
XM_004600179.2	4101	3832.73	1478	54.9712
XM_004600180.2	4123	3854.73	170	6.28672
XM_004600189.2	589	338.637	726	305.613
XM_004600194.3	3168	2899.73	916.32	45.0463
XM_004600197.2	971	702.868	0	0
XM_004600198.2	4479	4210.73	331	11.2057
XM_004600201.2	825	559.442	87.4934	22.294
XM_004600205.3	803	537.773	2574.53	682.445
XM_004600206.3	1632	1363.73	1373	143.52
XM_004600208.2	1445	1176.73	47.8591	5.79773
XM_004600210.2	823	557.442	15	3.83584
