target_id	length	eff_length	est_counts	tpm
NM_001280678.1	552	301.142	117	45.4461
NM_001281925.1	634	374.246	94.5464	29.5509
NM_001285876.1	834	562.944	21.7135	4.51177
NM_001286187.1	1110	836.745	399.983	55.9154
NM_001290408.1	830	559.169	102	21.3373
NM_001291139.1	4671	4397.74	725.5	19.297
NM_001291140.1	4671	4397.74	725.5	19.297
NM_001291520.1	4282	4008.74	239.74	6.99545
NM_001293736.1	2063	1789.74	366.895	23.9791
NM_001301748.1	4136	3862.74	1802.35	54.579
XM_004600099.2	4960	4686.74	46	1.14807
XM_004600101.2	2089	1815.74	142.821	9.20071
XM_004600104.2	2631	2357.74	401.906	19.9393
XM_004600106.2	1814	1540.74	2971	225.556
XM_004600110.2	5382	5108.74	2707.14	61.9841
XM_004600111.2	7707	7433.74	231.326	3.63998
XM_004600112.2	2780	2506.74	524	24.4514
XM_004600113.2	6730	6456.74	325.466	5.89624
XM_004600116.2	4584	4310.74	4622	125.418
XM_004600117.2	5632	5358.74	289	6.30838
XM_004600118.2	3291	3017.74	28.901	1.12025
XM_004600119.2	4040	3766.74	179.441	5.57235
XM_004600122.3	1286	1012.74	258	29.7991
XM_004600124.2	2122	1848.74	3	0.189814
XM_004600126.2	8802	8528.74	98.7541	1.35442
XM_004600127.2	8714	8440.74	639.574	8.86326
XM_004600128.2	1680	1406.74	0	0
XM_004600129.2	3277	3003.74	204.376	7.95885
XM_004600134.2	3956	3682.74	969	30.7776
XM_004600135.2	2791	2517.74	344.274	15.9947
XM_004600136.2	2646	2372.74	303	14.9374
XM_004600137.2	2111	1837.74	167.516	10.6624
XM_004600138.2	5001	4727.74	645	15.9584
XM_004600140.2	6744	6470.74	20.9366	0.378473
XM_004600145.3	7206	6932.74	506.926	8.55308
XM_004600146.2	4518	4244.74	171.925	4.73773
XM_004600147.2	3462	3188.74	179.034	6.56747
XM_004600156.2	2914	2640.74	0	0
XM_004600157.2	8233	7959.74	0.570957	0.00839048
XM_004600158.2	8206	7932.74	20.7194	0.305518
XM_004600160.2	7984	7710.74	102.908	1.56112
XM_004600162.2	7895	7621.74	865.801	13.2876
XM_004600163.2	822	551.28	0	0
XM_004600165.2	3870	3596.74	594.583	19.3368
XM_004600170.2	2808	2534.74	3238	149.426
XM_004600171.2	7949	7675.74	0.234826	0.00357856
XM_004600172.2	1592	1318.74	966	85.6839
XM_004600174.2	915	642.357	2338.5	425.837
XM_004600175.2	5371	5097.74	628.108	14.4125
XM_004600178.3	4251	3977.74	35	1.02923
XM_004600179.2	4101	3827.74	1988	60.7514
XM_004600180.2	4123	3849.74	305	9.26725
XM_004600189.2	589	333.539	965	338.426
XM_004600194.3	3168	2894.74	932.411	37.6773
XM_004600197.2	971	697.888	0	0
XM_004600198.2	4479	4205.74	284	7.89875
XM_004600201.2	825	554.225	104.894	22.1385
XM_004600205.3	803	533.206	3142.92	689.479
XM_004600206.3	1632	1358.74	1310	112.776
XM_004600208.2	1445	1171.74	57.6011	5.75018
XM_004600210.2	823	552.28	11	2.32979
XM_004600212.2	2583	2309.74	257.611	13.0462
XM_004600213.2	2449	2175.74	668.043	35.9153
XM_004600214.3	3219	2945.74	4680.23	185.847
XM_004600215.2	6567	6293.74	0	0
XM_004600216.3	1298	1024.74	769	87.7796
XM_004600219.3	5369	5095.74	2152.35	49.407
XM_004600220.2	2387	2113.74	938.107	51.9138
XM_004600221.3	1614	1340.74	82.6039	7.20672
XM_004600222.3	1614	1340.74	0	0
