target_id	length	eff_length	est_counts	tpm
NM_001280678.1	552	280	307	210.375
NM_001281925.1	634	348.683	58.1646	32.0068
NM_001285876.1	834	533.389	11.9517	4.29933
NM_001286187.1	1110	806.998	192.773	45.8341
NM_001290408.1	830	529.495	92	33.338
NM_001291139.1	4671	4368	297.5	13.0683
NM_001291140.1	4671	4368	297.5	13.0683
NM_001291520.1	4282	3979	375.373	18.101
NM_001293736.1	2063	1760	148.923	16.2354
NM_001301748.1	4136	3833	1138	56.966
XM_004600099.2	4960	4657	42	1.73044
XM_004600101.2	2089	1786	83.6025	8.98156
XM_004600104.2	2631	2328	312.797	25.7807
XM_004600106.2	1814	1511	1726	219.175
XM_004600110.2	5382	5079	1808.17	68.3084
XM_004600111.2	7707	7404	187.143	4.84976
XM_004600112.2	2780	2477	343	26.5694
XM_004600113.2	6730	6427	325.256	9.71026
XM_004600116.2	4584	4281	1991	89.2359
XM_004600117.2	5632	5329	237.996	8.56913
XM_004600118.2	3291	2988	58	3.72444
XM_004600119.2	4040	3737	155.631	7.99076
XM_004600122.3	1286	982.998	154	30.0595
XM_004600124.2	2122	1819	4	0.421931
XM_004600126.2	8802	8499	29.1201	0.657413
XM_004600127.2	8714	8411	355.629	8.11265
XM_004600128.2	1680	1377	0	0
XM_004600129.2	3277	2974	218.681	14.1086
XM_004600134.2	3956	3653	1295	68.0196
XM_004600135.2	2791	2488	178.277	13.7486
XM_004600136.2	2646	2343	237	19.4084
XM_004600137.2	2111	1808	126.872	13.4642
XM_004600138.2	5001	4698	573	23.4021
XM_004600140.2	6744	6441	30.1559	0.898322
XM_004600145.3	7206	6903	222.703	6.19016
XM_004600146.2	4518	4215	211.312	9.61921
XM_004600147.2	3462	3159	137.811	8.37043
XM_004600156.2	2914	2611	0	0
XM_004600157.2	8233	7930	40.6686	0.98401
XM_004600158.2	8206	7903	21.7724	0.528602
XM_004600160.2	7984	7681	163.447	4.08293
XM_004600162.2	7895	7592	1427.11	36.0675
XM_004600163.2	822	521.812	0	0
XM_004600165.2	3870	3567	199.981	10.7572
XM_004600170.2	2808	2505	2095	160.469
XM_004600171.2	7949	7646	0.0456295	0.00114505
XM_004600172.2	1592	1289	569	84.6981
XM_004600174.2	915	612.846	1302.39	407.758
XM_004600175.2	5371	5068	237.525	8.99262
XM_004600178.3	4251	3948	41	1.9926
XM_004600179.2	4101	3798	886	44.7603
XM_004600180.2	4123	3820	65	3.26485
XM_004600189.2	589	310.793	444	274.111
XM_004600194.3	3168	2865	537.449	35.9937
XM_004600197.2	971	668.272	0	0
XM_004600198.2	4479	4176	151	6.93793
XM_004600201.2	825	524.812	119	43.5067
XM_004600205.3	803	503.486	1669.74	636.32
XM_004600206.3	1632	1329	953	137.588
XM_004600208.2	1445	1142	23.9456	4.02322
XM_004600210.2	823	522.812	0	0
XM_004600212.2	2583	2280	29.1713	2.4549
XM_004600213.2	2449	2146	689.175	61.6188
XM_004600214.3	3219	2916	3598.89	236.807
XM_004600215.2	6567	6264	0	0
XM_004600216.3	1298	994.998	541	104.325
