target_id	length	eff_length	est_counts	tpm
NM_001280678.1	552	301.725	89	33.5738
NM_001281925.1	634	374.615	89.8535	27.3006
NM_001285876.1	834	564.278	10.9086	2.20039
NM_001286187.1	1110	838.613	442.709	60.0868
NM_001290408.1	830	560.391	92	18.6861
NM_001291139.1	4671	4399.61	486.5	12.5861
NM_001291140.1	4671	4399.61	486.5	12.5861
NM_001291520.1	4282	4010.61	129.913	3.68694
NM_001293736.1	2063	1791.61	254.172	16.1476
NM_001301748.1	4136	3864.61	1727.72	50.885
XM_004600099.2	4960	4688.61	45	1.09242
XM_004600101.2	2089	1817.61	129.518	8.11056
XM_004600104.2	2631	2359.61	302.786	14.6055
XM_004600106.2	1814	1542.61	2657	196.046
XM_004600110.2	5382	5110.61	1950.35	43.4371
XM_004600111.2	7707	7435.61	243.034	3.72025
XM_004600112.2	2780	2508.61	519	23.5481
XM_004600113.2	6730	6458.61	385.112	6.78688
XM_004600116.2	4584	4312.61	4588	121.089
XM_004600117.2	5632	5360.61	323.924	6.87783
XM_004600118.2	3291	3019.61	43	1.62084
XM_004600119.2	4040	3768.61	299.159	9.0353
XM_004600122.3	1286	1014.61	281	31.5231
XM_004600124.2	2122	1850.61	0	0
XM_004600126.2	8802	8530.61	83.0224	1.10774
XM_004600127.2	8714	8442.61	826.263	11.1394
XM_004600128.2	1680	1408.61	0	0
XM_004600129.2	3277	3005.61	294.592	11.156
XM_004600134.2	3956	3684.61	734	22.6739
XM_004600135.2	2791	2519.61	314.437	14.2044
XM_004600136.2	2646	2374.61	370	17.735
XM_004600137.2	2111	1839.61	267.394	16.5443
XM_004600138.2	5001	4729.61	564.55	13.5862
XM_004600140.2	6744	6472.61	117.588	2.0678
XM_004600145.3	7206	6934.61	410.476	6.73734
XM_004600146.2	4518	4246.61	395.518	10.601
XM_004600147.2	3462	3190.61	252.652	9.01302
XM_004600156.2	2914	2642.61	1	0.0430714
XM_004600157.2	8233	7961.61	0.453965	0.00648999
XM_004600158.2	8206	7934.61	19.8414	0.284622
XM_004600160.2	7984	7712.61	45.8157	0.676138
XM_004600162.2	7895	7623.61	773.889	11.5542
XM_004600163.2	822	552.558	0	0
XM_004600165.2	3870	3598.61	411.724	13.0225
XM_004600170.2	2808	2536.61	2649	118.864
XM_004600171.2	7949	7677.61	3.36668e-07	4.99113e-09
XM_004600172.2	1592	1320.61	873	75.2421
XM_004600174.2	915	644.144	2554.17	451.325
XM_004600175.2	5371	5099.61	331.566	7.4004
XM_004600178.3	4251	3979.61	42	1.20124
XM_004600179.2	4101	3829.61	1592	47.3163
XM_004600180.2	4123	3851.61	300	8.86546
XM_004600189.2	589	334.114	1030	350.885
XM_004600194.3	3168	2896.61	1007.05	39.5715
XM_004600197.2	971	699.613	0	0
XM_004600198.2	4479	4207.61	387	10.4688
XM_004600201.2	825	555.502	83.6534	17.1404
XM_004600205.3	803	534.104	3382.08	720.742
XM_004600206.3	1632	1360.61	1089	91.0994
XM_004600208.2	1445	1173.61	65.0034	6.30426
XM_004600210.2	823	553.502	16	3.2902
XM_004600212.2	2583	2311.61	296.661	14.6072
XM_004600213.2	2449	2177.61	704.661	36.8317
XM_004600214.3	3219	2947.61	5074.69	195.957
XM_004600215.2	6567	6295.61	129.297	2.33761
XM_004600216.3	1298	1026.61	829	91.9116
XM_004600219.3	5369	5097.61	2046.03	45.6844
XM_004600220.2	2387	2115.61	857	46.107
XM_004600221.3	1614	1342.61	116.83	9.90434
XM_004600222.3	1614	1342.61	0	0
XM_004600223.2	1916	1644.61	222.881	15.4252
XM_004600224.3	1780	1508.61	34.2895	2.58705
XM_004600225.2	8247	7975.61	1419.87	20.2632
XM_004600226.2	3051	2779.61	1235.41	50.5882
XM_004600227.3	1474	1202.61	427.287	40.4404
XM_004600228.2	1637	1365.61	45.0204	3.75236
XM_004600229.2	4150	3878.61	224.485	6.58768
XM_004600230.3	661	399.565	471	134.17
XM_004600231.2	942	670.749	0	0
XM_004600232.2	960	688.613	0	0
XM_004600233.2	4351	4079.61	102.889	2.87059
XM_004600234.3	1767	1495.61	1	0.0761033
XM_004600235.2	1156	884.613	3046.65	392.005
XM_004600236.2	1123	851.613	218.078	29.1468
XM_004600237.2	1105	833.613	196.983	26.8959
XM_004600238.2	1069	797.613	447.287	63.8287
XM_004600242.2	1830	1558.61	0	0
XM_004600246.2	1381	1109.61	547	56.1097
XM_004600247.3	4263	3991.61	293.142	8.35895
XM_004600248.2	1556	1284.61	371	32.8718
XM_004600251.2	5557	5285.61	4846.02	104.355
XM_004600252.2	3280	3008.61	15.8898	0.60114
XM_004600254.2	1413	1141.61	340.192	33.9178
XM_004600255.2	2627	2355.61	823.939	39.812
XM_004600262.2	4525	4253.61	559	14.9581
XM_004600269.2	4253	3981.61	48.3597	1.38244
XM_004600270.2	3210	2938.61	395	15.2995
XM_004600271.2	1637	1365.61	76.7208	6.39452
XM_004600273.1	513	268.685	2	0.847246
XM_004600274.2	8108	7836.61	643.184	9.34177
XM_004600275.2	942	670.749	0	0
XM_004600276.2	1540	1268.61	71	6.37018
XM_004600282.2	12312	12040.6	239.426	2.26331
XM_004600285.3	2958	2686.61	1870	79.2244
XM_004600286.2	1233	961.613	0	0
XM_004600287.2	1296	1024.61	0	0
XM_004600288.2	6654	6382.61	736	13.1251
XM_004600291.2	6566	6294.61	0	0
XM_004600292.2	660	398.606	456	130.21
XM_004600294.2	2622	2350.61	6.26326e-07	3.03278e-08
XM_004600295.2	2616	2344.61	1.07419e-05	5.21474e-07
XM_004600296.2	2592	2320.61	0.999989	0.0490473
XM_004600297.2	2358	2086.61	0	0
XM_004600298.2	2328	2056.61	0	0
XM_004600301.3	4053	3781.61	764.004	22.9954
XM_004600308.2	4193	3921.61	551.656	16.0113
XM_004600309.2	3572	3300.61	596	20.5529
XM_004600310.2	778	509.839	209.499	46.7705
XM_004600311.2	3079	2807.61	336	13.6215
XM_004600314.2	2134	1862.61	1202	73.4521
XM_004600319.2	1254	982.613	88	10.1935
XM_004600321.2	713	447.721	1	0.254223
XM_004600332.2	1479	1207.61	12	1.13103
XM_004600334.1	639	379.036	0	0
XM_004600336.2	534	286.557	0	0
XM_004600337.1	537	289.251	0	0
XM_004600339.2	750	483.129	0	0
XM_004600342.2	1198	926.613	301	36.9735
XM_004600343.2	3025	2753.61	42.0519	1.73822
XM_004600347.2	4854	4582.61	81.7726	2.03103
XM_004600349.2	4531	4259.61	142	3.79438
XM_004600353.2	573	319.809	0	0
XM_004600354.2	588	333.149	0	0
XM_004600360.2	588	333.149	0	0
XM_004600365.2	1488	1216.61	0	0
XM_004600369.3	5832	5560.61	0	0
XM_004600370.2	603	346.32	0	0
XM_004600378.2	2306	2034.61	7.00031	0.391614
XM_004600382.2	4230	3958.61	16	0.460044
XM_004600387.2	1562	1290.61	0	0
XM_004600390.2	650	389.252	1	0.29241
XM_004600395.2	2550	2278.61	242	12.0884
XM_004600397.2	4077	3805.61	6	0.179452
XM_004600398.2	3241	2969.61	6.95346e-07	2.66516e-08
XM_004600400.2	944	672.682	312.191	52.8242
XM_004600402.2	1425	1153.61	7	0.690654
XM_004600404.2	2046	1774.61	38	2.43726
XM_004600407.2	636	376.461	0	0
XM_004600408.2	978	706.613	0	0
XM_004600410.2	772	503.992	6	1.35503
XM_004600411.2	963	691.613	0	0
XM_004600412.2	957	685.613	0	0
XM_004600415.2	2711	2439.61	147.214	6.8683
XM_004600419.2	2067	1795.61	122	7.73338
XM_004600422.2	2001	1729.61	8	0.526458
XM_004600432.2	1815	1543.61	285	21.015
XM_004600433.2	591	335.801	286	96.9408
XM_004600434.2	5755	5483.61	74.1628	1.53937
XM_004600439.2	5544	5272.61	329	7.10219
XM_004600440.2	960	688.613	0	0
XM_004600441.3	1019	747.613	0	0
XM_004600442.2	957	685.613	0	0
XM_004600443.3	939	667.816	0	0
XM_004600445.2	1556	1284.61	98	8.68313
XM_004600447.2	2161	1889.61	420.923	25.3543
XM_004600448.2	2806	2534.61	190.544	8.55669
XM_004600451.2	5374	5102.61	323.8	7.22282
XM_004600453.2	702	437.798	0	0
XM_004600456.2	951	679.682	0	0
XM_004600465.2	2910	2638.61	31.9754	1.37931
XM_004600471.2	1755	1483.61	153	11.738
XM_004600473.2	1350	1078.61	367.406	38.7706
XM_004600474.2	2629	2357.61	712.678	34.4067
XM_004600479.3	1737	1465.61	3542.74	275.133
XM_004600480.2	1651	1379.61	1175	96.94
