target_id	length	eff_length	est_counts	tpm
NM_001280678.1	552	298.766	2225	953.262
NM_001281925.1	634	371.735	81.5493	28.0802
NM_001285876.1	834	562.486	11.2849	2.56802
NM_001286187.1	1110	836.442	451.065	69.0265
NM_001290408.1	830	558.542	72	16.5002
NM_001291139.1	4671	4397.44	121	3.52207
NM_001291140.1	4671	4397.44	121	3.52207
NM_001291520.1	4282	4008.44	178.602	5.70325
NM_001293736.1	2063	1789.44	272.315	19.479
NM_001301748.1	4136	3862.44	1350.88	44.7681
XM_004600099.2	4960	4686.44	53	1.44759
XM_004600101.2	2089	1815.44	137.678	9.70723
XM_004600104.2	2631	2357.44	252.252	13.6964
XM_004600106.2	1814	1540.44	2881	239.393
XM_004600110.2	5382	5108.44	1953	48.9358
XM_004600111.2	7707	7433.44	229.504	3.95197
XM_004600112.2	2780	2506.44	398	20.3254
XM_004600113.2	6730	6456.44	223.159	4.42419
XM_004600116.2	4584	4310.44	5350	158.871
XM_004600117.2	5632	5358.44	220	5.25529
XM_004600118.2	3291	3017.44	78	3.30878
XM_004600119.2	4040	3766.44	165.842	5.63607
XM_004600122.3	1286	1012.44	167	21.1134
XM_004600124.2	2122	1848.44	0	0
XM_004600126.2	8802	8528.44	27.6284	0.414667
XM_004600127.2	8714	8440.44	686.744	10.4146
XM_004600128.2	1680	1406.44	0	0
XM_004600129.2	3277	3003.44	191.698	8.16979
XM_004600134.2	3956	3682.44	1143	39.7304
XM_004600135.2	2791	2517.44	456.261	23.1988
XM_004600136.2	2646	2372.44	300	16.186
XM_004600137.2	2111	1837.44	151	10.519
XM_004600138.2	5001	4727.44	678.461	18.3701
XM_004600140.2	6744	6470.44	134.382	2.6584
XM_004600145.3	7206	6932.44	308.777	5.70127
XM_004600146.2	4518	4244.44	403.254	12.161
XM_004600147.2	3462	3188.44	101.949	4.09278
XM_004600156.2	2914	2640.44	0	0
XM_004600157.2	8233	7959.44	0	0
XM_004600158.2	8206	7932.44	0	0
XM_004600160.2	7984	7710.44	133.925	2.22329
XM_004600162.2	7895	7621.44	1188.07	19.9535
XM_004600163.2	822	550.653	0	0
XM_004600165.2	3870	3596.44	510.993	18.1867
XM_004600170.2	2808	2534.44	3057	154.392
XM_004600171.2	7949	7675.44	58.0001	0.967249
XM_004600172.2	1592	1318.44	888	86.2114
XM_004600174.2	915	641.781	2271.25	452.993
XM_004600175.2	5371	5097.44	512.369	12.866
XM_004600178.3	4251	3977.44	21	0.675816
XM_004600179.2	4101	3827.44	1652	55.2477
XM_004600180.2	4123	3849.44	358	11.9041
XM_004600189.2	589	331.432	1196	461.901
XM_004600194.3	3168	2894.44	819.774	36.2528
XM_004600197.2	971	697.583	0	0
XM_004600198.2	4479	4205.44	223	6.78744
XM_004600201.2	825	553.598	112.021	25.9012
XM_004600205.3	803	532.304	3004.5	722.479
XM_004600206.3	1632	1358.44	1156	108.925
XM_004600208.2	1445	1171.44	12.2895	1.34284
XM_004600210.2	823	551.653	11	2.55234
XM_004600212.2	2583	2309.44	149.48	8.28495
XM_004600213.2	2449	2175.44	708.858	41.7085
XM_004600214.3	3219	2945.44	4547.16	197.607
XM_004600215.2	6567	6293.44	0	0
XM_004600216.3	1298	1024.44	720	89.9617
XM_004600219.3	5369	5095.44	2580.41	64.8217
XM_004600220.2	2387	2113.44	812.998	49.2393
XM_004600221.3	1614	1340.44	109.224	10.43
XM_004600222.3	1614	1340.44	0	0
XM_004600223.2	1916	1642.44	860.875	67.0908
XM_004600224.3	1780	1506.44	40.9007	3.47529
XM_004600225.2	8247	7973.44	859	13.7899
XM_004600226.2	3051	2777.44	1287.63	59.3417
XM_004600227.3	1474	1200.44	237.749	25.3507
XM_004600228.2	1637	1363.44	72.0391	6.76307
XM_004600229.2	4150	3876.44	280.038	9.24691
XM_004600230.3	661	396.585	339	109.415
XM_004600231.2	942	668.651	0	0
XM_004600232.2	960	686.583	0	0
XM_004600233.2	4351	4077.44	99.8928	3.13588
XM_004600234.3	1767	1493.44	0	0
XM_004600235.2	1156	882.442	2612.73	378.984
XM_004600236.2	1123	849.442	224.758	33.8684
XM_004600237.2	1105	831.442	100.323	15.4447
XM_004600238.2	1069	795.442	450.19	72.4435
XM_004600242.2	1830	1556.44	0	0
XM_004600246.2	1381	1107.44	446	51.5498
XM_004600247.3	4263	3989.44	309.512	9.93066
XM_004600248.2	1556	1282.44	241	24.0543
XM_004600251.2	5557	5283.44	7430.02	180.006
XM_004600252.2	3280	3006.44	20.523	0.873777
XM_004600254.2	1413	1139.44	296.093	33.262
XM_004600255.2	2627	2353.44	1084.69	58.9952
XM_004600262.2	4525	4251.44	551	16.5893
XM_004600269.2	4253	3979.44	16.1111	0.518222
XM_004600270.2	3210	2936.44	864.93	37.7027
XM_004600271.2	1637	1363.44	83.8589	7.87273
XM_004600273.1	513	265.505	0	0
XM_004600274.2	8108	7834.44	428.845	7.00657
XM_004600275.2	942	668.651	0	0
XM_004600276.2	1540	1266.44	15	1.51607
XM_004600282.2	12312	12038.4	198.425	2.10979
XM_004600285.3	2958	2684.44	1883	89.7861
XM_004600286.2	1233	959.442	0	0
XM_004600287.2	1296	1022.44	0	0
XM_004600288.2	6654	6380.44	617	12.3779
XM_004600291.2	6566	6292.44	19.0054	0.386607
XM_004600292.2	660	395.625	439	142.034
XM_004600294.2	2622	2348.44	0	0
XM_004600295.2	2616	2342.44	0	0
XM_004600296.2	2592	2318.44	0	0
XM_004600297.2	2358	2084.44	0	0
XM_004600298.2	2328	2054.44	0	0
XM_004600301.3	4053	3779.44	687.003	23.2672
XM_004600308.2	4193	3919.44	383.64	12.5289
XM_004600309.2	3572	3298.44	741	28.7556
XM_004600310.2	778	507.772	211.058	53.2041
XM_004600311.2	3079	2805.44	258	11.7715
XM_004600314.2	2134	1860.44	843	57.9995
XM_004600319.2	1254	980.442	119	15.5359
XM_004600321.2	713	445.09	0	0
XM_004600332.2	1479	1205.44	0	0
XM_004600334.1	639	376.429	1	0.34004
XM_004600336.2	534	283.316	0	0
XM_004600337.1	537	285.894	0	0
XM_004600339.2	750	480.464	0	0
XM_004600342.2	1198	924.442	306	42.3696
XM_004600343.2	3025	2751.44	64.0506	2.97972
XM_004600347.2	4854	4580.44	0	0
