target_id	length	eff_length	est_counts	tpm
NM_001280678.1	552	312.317	230	112.565
NM_001281925.1	634	387.447	37.1698	14.6639
NM_001285876.1	834	581.097	16.3391	4.29786
NM_001286187.1	1110	855.693	274.618	49.055
NM_001290408.1	830	577.097	68	18.0108
NM_001291139.1	4671	4416.69	213	7.37148
NM_001291140.1	4671	4416.69	213	7.37148
NM_001291520.1	4282	4027.69	183.911	6.97947
NM_001293736.1	2063	1808.69	185.8	15.702
NM_001301748.1	4136	3881.69	1426.72	56.1812
XM_004600099.2	4960	4705.69	62	2.01391
XM_004600101.2	2089	1834.69	105.95	8.82693
XM_004600104.2	2631	2376.69	231.699	14.9013
XM_004600106.2	1814	1559.69	1882	184.439
XM_004600110.2	5382	5127.69	1832	54.6104
XM_004600111.2	7707	7452.69	182.308	3.73909
XM_004600112.2	2780	2525.69	370	22.392
XM_004600113.2	6730	6475.69	319.932	7.55167
XM_004600116.2	4584	4329.69	2957	104.392
XM_004600117.2	5632	5377.69	269	7.64589
XM_004600118.2	3291	3036.69	17	0.855697
XM_004600119.2	4040	3785.69	117.968	4.76311
XM_004600122.3	1286	1031.69	188	27.8535
XM_004600124.2	2122	1867.69	2	0.16368
XM_004600126.2	8802	8547.69	23.2153	0.415143
XM_004600127.2	8714	8459.69	275.997	4.98679
XM_004600128.2	1680	1425.69	0	0
XM_004600129.2	3277	3022.69	200.264	10.127
XM_004600134.2	3956	3701.69	1327	54.7952
XM_004600135.2	2791	2536.69	267.596	16.1244
XM_004600136.2	2646	2391.69	253	16.1691
XM_004600137.2	2111	1856.69	166.61	13.7161
XM_004600138.2	5001	4746.69	347.124	11.178
XM_004600140.2	6744	6489.69	38.9133	0.916529
XM_004600145.3	7206	6951.69	291.451	6.40837
XM_004600146.2	4518	4263.69	190.501	6.8294
XM_004600147.2	3462	3207.69	158.522	7.55387
XM_004600156.2	2914	2659.69	0	0
XM_004600157.2	8233	7978.69	0	0
XM_004600158.2	8206	7951.69	66.9388	1.28674
XM_004600160.2	7984	7729.69	335.858	6.6415
XM_004600162.2	7895	7640.69	1583.2	31.672
XM_004600163.2	822	569.097	1	0.268588
XM_004600165.2	3870	3615.69	264.691	11.1897
XM_004600170.2	2808	2553.69	2378	142.336
XM_004600171.2	7949	7694.69	0.0292018	0.000580083
XM_004600172.2	1592	1337.69	681	77.8149
XM_004600174.2	915	661.17	2414.07	558.095
XM_004600175.2	5371	5116.69	269.711	8.05714
XM_004600178.3	4251	3996.69	34	1.30032
XM_004600179.2	4101	3846.69	839	33.3385
XM_004600180.2	4123	3868.69	142	5.61043
XM_004600189.2	589	345.337	742	328.423
XM_004600194.3	3168	2913.69	710.508	37.2732
XM_004600197.2	971	716.766	1	0.213253
XM_004600198.2	4479	4224.69	298	10.7818
XM_004600201.2	825	572.097	114.532	30.6005
XM_004600205.3	803	550.433	2257.59	626.92
XM_004600206.3	1632	1377.69	1447	160.542
XM_004600208.2	1445	1190.69	54.2659	6.96626
XM_004600210.2	823	570.097	4	1.07247
XM_004600212.2	2583	2328.69	8.47411	0.556229
XM_004600213.2	2449	2194.69	695.156	48.4151
XM_004600214.3	3219	2964.69	4027.32	207.639
XM_004600215.2	6567	6312.69	7.74709	0.187584
XM_004600216.3	1298	1043.69	647	94.7553
XM_004600219.3	5369	5114.69	1224.66	36.5989
XM_004600220.2	2387	2132.69	736.217	52.7655
XM_004600221.3	1614	1359.69	65.6087	7.37552
XM_004600222.3	1614	1359.69	0	0
XM_004600223.2	1916	1661.69	664.951	61.1661
XM_004600224.3	1780	1525.69	19.4401	1.94762
XM_004600225.2	8247	7992.69	894.977	17.1155
XM_004600226.2	3051	2796.69	1092.84	59.7287
XM_004600227.3	1474	1219.69	423.414	53.0623
XM_004600228.2	1637	1382.69	33.4409	3.69678
XM_004600229.2	4150	3895.69	142.972	5.60967
XM_004600230.3	661	412.801	383	141.818
XM_004600231.2	942	687.836	1	0.222222
XM_004600232.2	960	705.766	0	0
XM_004600233.2	4351	4096.69	32.931	1.22869
XM_004600234.3	1767	1512.69	0	0
XM_004600235.2	1156	901.693	2291.06	388.374
XM_004600236.2	1123	868.693	143.858	25.3127
XM_004600237.2	1105	850.693	191.702	34.445
XM_004600238.2	1069	814.693	363.378	68.1768
XM_004600242.2	1830	1575.69	5	0.485032
XM_004600246.2	1381	1126.69	322	43.684
XM_004600247.3	4263	4008.69	176.676	6.73671
XM_004600248.2	1556	1301.69	244	28.6519
XM_004600251.2	5557	5302.69	5569	160.529
XM_004600252.2	3280	3025.69	2.95636	0.14935
XM_004600254.2	1413	1158.69	230.902	30.4601
XM_004600255.2	2627	2372.69	539.146	34.7326
XM_004600262.2	4525	4270.69	463	16.5712
XM_004600269.2	4253	3998.69	11.1303	0.425463
XM_004600270.2	3210	2955.69	777.868	40.2271
XM_004600271.2	1637	1382.69	113.396	12.5356
XM_004600273.1	513	277.849	0	0
XM_004600274.2	8108	7853.69	204.539	3.98084
XM_004600275.2	942	687.836	0	0
XM_004600276.2	1540	1285.69	23	2.7344
XM_004600282.2	12312	12057.7	125.403	1.58971
XM_004600285.3	2958	2703.69	1085	61.3401
XM_004600286.2	1233	978.693	0	0
XM_004600287.2	1296	1041.69	0	0
XM_004600288.2	6654	6399.69	599	14.3067
XM_004600291.2	6566	6311.69	70.1702	1.69934
XM_004600292.2	660	411.801	475.958	176.666
XM_004600294.2	2622	2367.69	0	0
XM_004600295.2	2616	2361.69	0	0
XM_004600296.2	2592	2337.69	0	0
XM_004600297.2	2358	2103.69	5.17766e-08	3.76204e-09
XM_004600298.2	2328	2073.69	1	0.0737102
XM_004600301.3	4053	3798.69	553	22.2517
XM_004600308.2	4193	3938.69	443.988	17.2302
