target_id	length	eff_length	est_counts	tpm
NM_001280678.1	552	383.889	1624	600.961
NM_001281925.1	634	465.635	75.3471	22.9872
NM_001285876.1	834	665.635	9.34567	1.99453
NM_001286187.1	1110	941.566	106.272	16.0337
NM_001290408.1	830	661.635	50	10.7354
NM_001291139.1	4671	4502.57	75	2.36628
NM_001291140.1	4671	4502.57	75	2.36628
NM_001291520.1	4282	4113.57	142.799	4.93141
NM_001293736.1	2063	1894.57	268.43	20.1273
NM_001301748.1	4136	3967.57	1038.42	37.1805
XM_004600099.2	4960	4791.57	19	0.563302
XM_004600101.2	2089	1920.57	112.425	8.31571
XM_004600104.2	2631	2462.57	178.294	10.2852
XM_004600106.2	1814	1645.57	2098	181.115
XM_004600110.2	5382	5213.57	1643.23	44.7743
XM_004600111.2	7707	7538.57	89.4145	1.68494
XM_004600112.2	2780	2611.57	435	23.6621
XM_004600113.2	6730	6561.57	136.896	2.9638
XM_004600116.2	4584	4415.57	2988	96.1301
XM_004600117.2	5632	5463.57	180	4.68017
XM_004600118.2	3291	3122.57	14.9524	0.680245
XM_004600119.2	4040	3871.57	16.5921	0.608806
XM_004600122.3	1286	1117.57	119	15.1265
XM_004600124.2	2122	1953.57	0	0
XM_004600126.2	8802	8633.57	0	0
XM_004600127.2	8714	8545.57	561.486	9.33391
XM_004600128.2	1680	1511.57	0	0
XM_004600129.2	3277	3108.57	154	7.03762
XM_004600134.2	3956	3787.57	607	22.7664
XM_004600135.2	2791	2622.57	298.169	16.1511
XM_004600136.2	2646	2477.57	218	12.4996
XM_004600137.2	2111	1942.57	119.783	8.7596
XM_004600138.2	5001	4832.57	365.695	10.7499
XM_004600140.2	6744	6575.57	0.00875113	0.000189058
XM_004600145.3	7206	7037.57	133.232	2.68937
XM_004600146.2	4518	4349.57	2.66739e-07	8.71178e-09
XM_004600147.2	3462	3293.57	165.456	7.13645
XM_004600156.2	2914	2745.57	0	0
XM_004600157.2	8233	8064.57	0	0
XM_004600158.2	8206	8037.57	0	0
XM_004600160.2	7984	7815.57	50.2201	0.912814
XM_004600162.2	7895	7726.57	811.78	14.9251
XM_004600163.2	822	653.635	0	0
XM_004600165.2	3870	3701.57	294.338	11.296
XM_004600170.2	2808	2639.57	2003	107.799
XM_004600171.2	7949	7780.57	24.0003	0.438199
XM_004600172.2	1592	1423.57	718	71.6493
XM_004600174.2	915	746.566	5193.82	988.289
XM_004600175.2	5371	5202.57	341.829	9.33376
XM_004600178.3	4251	4082.57	18	0.626332
XM_004600179.2	4101	3932.57	916	33.0891
XM_004600180.2	4123	3954.57	420	15.0875
XM_004600189.2	589	420.81	1708	576.59
XM_004600194.3	3168	2999.57	571.79	27.0797
XM_004600197.2	971	802.566	0	0
XM_004600198.2	4479	4310.57	279	9.19465
XM_004600201.2	825	656.635	95.8888	20.7448
XM_004600205.3	803	634.635	1984.67	444.253
XM_004600206.3	1632	1463.57	1305	126.667
XM_004600208.2	1445	1276.57	53.3138	5.93283
